geneID,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,estm,pred
PRMT5,0.465651108,0.524931926,0.626406075,0.843913847,0.879950209,0.904824611,0.763754814,0.73509348,0.757101998,0.836915155,0.913667775,0.927795922,inhibition,1
PRMT6,0.364278312,0.431855172,0.621421896,0.655225395,0.871972294,0.921168861,0.578651895,0.816035564,0.715544612,0.699979883,0.879716171,0.804307917,inhibition,1
PROCR,0.68141419,0.812055957,0.960790165,1.044603928,1.116303531,1.116380568,0.708582474,0.8820505,1.012202699,1.072438611,1.139958674,1.190552297,inhibition,1
PRPF19,0.451067406,0.531640871,0.641170507,0.882600828,0.997652975,1.011795569,0.650651173,0.749392492,0.758193946,0.907301993,0.987162981,1.030108067,inhibition,1
PRPF31,0.611608184,0.674964821,0.74516744,0.834731216,0.899613131,0.900031153,0.733257688,0.820157519,0.833751154,1.066006874,0.912756648,1.002186902,inhibition,1
PRPF38A,0.582521277,0.821171057,0.901895248,1.009797392,1.024266688,1.032032684,0.93689717,0.95384495,0.970366066,0.990085192,0.988610262,1.000467887,inhibition,1
PRPF4,0.502668598,0.511039457,0.717864007,0.875241933,0.938986208,0.96281943,0.67109024,0.78704825,0.758728324,0.877664267,0.947440671,0.909782651,inhibition,1
PRPS1,0.453888083,0.47314994,0.776138533,0.961265631,1.016346706,1.049523236,0.587763546,0.633105212,0.829232984,0.841710678,1.01775324,1.043847434,inhibition,1
PRPS2,0.325171311,0.526305428,0.775703608,0.824582918,1.013378717,1.023913224,0.616476728,0.712909829,0.774224031,0.753194595,0.930773256,1.094959939,inhibition,1
PRPSAP2,0.677619045,0.765075678,0.801637053,0.811136242,0.935937456,1.005957825,0.893558896,0.865783859,0.955504592,0.773013836,0.986877108,1.077204908,inhibition,1
PRR11,0.695618564,0.972617359,0.996671921,1.05354704,1.072191801,1.197561714,0.668776504,0.818403556,0.953814489,0.933115892,0.992701019,1.113578572,inhibition,1
PRRG1,0.618113148,0.883938574,0.965935588,1.069162966,1.07701956,1.131999752,0.813751011,1.001528753,0.953995324,0.985317012,1.210489912,1.142883994,inhibition,1
PSIP1,0.504622052,0.746539044,0.900431977,0.910896832,1.0030539,1.04044664,0.90918624,0.922600835,0.914457028,0.797845002,1.017456556,0.987604987,inhibition,1
PSMA3,0.343357476,0.541530731,0.784426771,0.913988362,0.955414012,0.971969241,0.606932581,0.654616169,0.852533538,0.899989532,0.941451346,0.937071302,inhibition,1
PSMA4,0.636049836,0.735667351,0.889211505,0.986955173,1.012554255,1.046332443,0.767749629,0.820759167,0.930248961,0.983234787,0.959495203,1.008676683,inhibition,1
PSMA5,0.519687412,0.616922006,0.821491194,0.940100605,0.96794247,1.037437754,0.669339766,0.763352151,0.843661694,0.93652688,0.964228682,0.955564424,inhibition,1
PSMB2,0.475190376,0.594981188,0.791826612,0.966879227,0.981496459,1.002650799,0.629263523,0.717762637,0.845421115,0.89506885,0.956165859,0.947446723,inhibition,1
PSMB3,0.488636792,0.699144116,0.805823905,0.921881268,0.970251646,0.973738962,0.647341673,0.789324739,0.909045703,0.967110663,0.951600136,0.970754694,inhibition,1
PSMB5,0.594028615,0.638001277,0.827778725,0.94755681,0.98021888,1.012459985,0.722997073,0.826590592,0.911550157,0.949829081,0.962754934,0.974519764,inhibition,1
PSMB6,0.666981147,0.775566821,0.840925254,0.942141173,0.942337019,0.982863204,0.720268465,0.819959512,0.948760379,0.986593751,0.944529374,0.963583855,inhibition,1
PSMB8,0.568259808,0.690815832,0.707914466,0.874405348,0.918514747,0.92849632,0.732635741,0.873086038,0.788659674,0.946939624,0.879255664,0.923916971,inhibition,1
PSMC1,0.590083551,0.671285957,0.860602815,0.912005491,0.940195433,0.977437565,0.682741596,0.725952883,0.8642788,0.937028945,0.983518239,1.115232158,inhibition,1
PSMC2,0.572362142,0.692424215,0.79005331,0.872219693,0.88138358,0.911139721,0.664409772,0.738762303,0.82092522,0.898041064,0.819519983,0.941779547,inhibition,1
PSMC3,0.474220054,0.602899124,0.736453383,0.873126607,0.880525672,0.915356902,0.574315563,0.657151766,0.803524375,0.897024657,0.932934339,0.906233753,inhibition,1
PSMC5,0.67636952,0.697528283,0.848285471,0.948287578,1.003070409,1.005192422,0.747835095,0.768812221,0.929500102,1.0081317,1.048197079,1.013544154,inhibition,1
PSMD1,0.487604297,0.570935753,0.813835776,0.948648529,0.96326939,0.999474763,0.554504782,0.619932454,0.795355351,0.966413382,0.865246363,0.983129862,inhibition,1
PSMD11,0.541341395,0.580742756,0.789059692,0.991143006,1.03362229,1.072641461,0.63608399,0.654683109,0.830127164,0.993375597,0.89217758,0.976615509,inhibition,1
PSMD12,0.471270616,0.5652577,0.76152952,0.971492745,1.047675433,1.056955511,0.64088641,0.690385599,0.801378517,0.805834667,1.02317974,0.949413147,inhibition,1
PSMD13,0.657291938,0.721814656,0.90329812,0.908817042,0.967526139,0.994507425,0.75950611,0.773341105,0.919208279,0.91733437,0.980014981,1.000631753,inhibition,1
PSMD14,0.497848684,0.70769262,0.826629468,0.900222479,0.971422564,0.986200927,0.741677714,0.807522084,0.895604075,0.869697484,0.930401762,0.98106324,inhibition,1
PSMD3,0.610339454,0.639724174,0.810972363,0.85329756,0.958368066,0.975239352,0.777203098,0.814168431,0.88670665,0.946354637,0.938285306,0.923602677,inhibition,1
PSMD5,0.642301154,0.702058965,0.720974762,0.913416219,1.019049904,1.02208369,0.822816767,0.860840519,0.770500507,0.788627534,0.947250065,1.009325966,inhibition,1
PSMD7,0.613895483,0.690222336,0.832420531,0.910071826,1.027526682,1.037346793,0.773853051,0.868743834,0.882592325,0.8700321,1.003541106,0.965279068,inhibition,1
PSMD8,0.676393645,0.728458002,0.826603165,0.917056357,0.96326485,1.028685397,0.802353487,0.881668602,0.918423807,0.977074822,0.964736073,0.950208039,inhibition,1
PSME3,0.489645656,0.512303454,0.676647924,0.897538468,0.944553491,0.977497994,0.656666856,0.693043659,0.790551647,0.78954896,0.886954024,0.860316323,inhibition,1
PSMG1,0.456616394,0.525078399,0.706842976,0.802314233,1.01299399,1.056334991,0.727529925,0.69980641,0.820622364,0.805964253,0.964464647,0.99930479,inhibition,1
PSMG2,0.639137475,0.755301206,0.831745568,1.000215766,1.030463041,1.066635866,0.896570282,0.918749142,0.903458064,0.871361231,0.918508534,1.078443641,inhibition,1
PSMG3,0.627449701,0.672137565,0.805176848,0.920543521,0.976568724,1.029261333,0.823016336,0.9461949,0.929317682,1.161636773,1.013802715,1.111129063,inhibition,1
PSPC1,0.66267852,0.747811617,0.784872044,0.870904756,0.957413024,0.979105715,0.751212646,0.782163182,0.820708404,0.948058227,0.948978672,0.937395757,inhibition,1
PSTPIP2,0.552441262,0.55614536,0.735685058,0.944885283,1.089604703,1.121019081,0.791391686,0.880292771,0.882195315,0.842950556,1.046719692,0.964833085,inhibition,1
PTBP1,0.560221398,0.633748684,0.686885981,0.838202564,0.974420708,1.055705356,0.643312556,0.729905127,0.766897904,0.94060235,0.993463967,1.070043682,inhibition,1
PTCD1,0.526274118,0.63936603,0.719315963,0.721685684,0.807189126,0.882962377,0.724239222,0.866623147,0.881212129,0.870108522,1.018546255,0.912188622,inhibition,1
PTDSS1,0.461611814,0.594470795,0.881477441,1.056920962,1.067101063,1.132050491,0.760993491,0.777393185,0.929564535,1.08880408,1.049714592,1.080384301,inhibition,1
PTGES,0.523496527,0.687312416,0.984828982,1.05414768,1.071345046,1.204102431,0.775856717,0.868458213,1.087975016,1.007845421,1.126498998,1.148422916,inhibition,1
PTGES2,0.596980622,0.626086934,0.728205008,0.858204202,0.933428885,0.976216671,0.819803752,0.967885723,0.878988507,1.167044835,1.038514335,0.917693801,inhibition,1
PTGES3,0.41235021,0.599974476,0.788192204,0.927452712,0.983789059,1.048046254,0.656322981,0.762648175,0.851979882,0.848496833,0.980991346,0.908931244,inhibition,1
PTMA,0.496842662,0.550554783,0.779092184,1.009374795,1.024931006,1.055949913,0.627528406,0.685964433,0.867292338,0.94144239,1.006924224,0.991887275,inhibition,1
PTP4A2,0.646255864,0.766850811,0.851711912,0.943672828,0.990211897,1.093576809,0.844510619,0.906743619,0.853202586,0.825291437,0.984554663,0.982932213,inhibition,1
PTPN11,0.603908685,0.767539322,0.858816495,0.897333607,0.987485641,1.027860039,0.813596756,0.882600151,0.837919888,0.747911163,0.837843624,0.958860743,inhibition,1
PTPN13,0.626128635,0.733427979,0.84732624,0.939455338,1.029836642,1.103015716,0.98553624,0.992182545,0.799192508,1.017934544,0.944119629,1.060803377,inhibition,1
PTPRZ1,0.670613809,0.889606785,0.94739153,1.013340011,1.018423159,1.132856299,1.058262705,0.966564504,1.01602205,0.989274046,1.034793353,1.26895416,inhibition,1
PTRF,0.616423223,0.657234524,0.767811757,0.902512827,0.939761877,0.960009978,0.649623608,0.593940673,0.84921931,0.850634472,0.92163536,0.925012355,inhibition,1
PTTG1,0.478724836,0.705049431,0.897575348,0.965416398,0.983851789,1.024591843,0.560467409,0.820181925,0.95560167,0.970672106,0.984554856,1.006884881,inhibition,1
PUDP,0.563266173,0.665416559,0.83125498,0.860753233,1.092113486,1.138478231,0.821046254,0.807262927,0.874148928,0.861402883,0.986584584,0.976859328,inhibition,1
PUF60,0.615171319,0.733160884,0.806782532,0.86247879,0.933642456,0.973981913,0.745861285,0.825997539,0.81208043,1.022462653,1.033618387,0.949880182,inhibition,1
PUM3,0.420600137,0.498114874,0.710631325,0.881110026,0.948785773,0.982418934,0.615778369,0.668209498,0.771047948,0.902553772,1.003996052,1.026737154,inhibition,1
PUS7,0.510564869,0.525897293,0.642840775,0.792261167,0.982719992,1.105752406,0.826618395,0.704060606,0.748411457,0.775933478,0.993590017,1.06095542,inhibition,1
PUS7L,0.604695196,0.816486708,0.868638468,0.894278348,0.937902118,0.952300958,1.100015754,0.954140668,0.867704759,0.758685181,0.934298068,1.006543311,inhibition,1
PVR,0.598135819,0.887491412,0.952413067,0.971025542,0.981269684,1.016593094,0.716711585,1.003540772,0.993074685,1.022045323,1.016922103,1.050969329,inhibition,1
PWP1,0.631386272,0.653898288,0.754406785,0.925288252,0.949415161,0.968782134,0.774509682,0.799198403,0.803750451,0.89411106,0.927360452,0.971721154,inhibition,1
PXYLP1,0.642509258,0.655793705,0.842196263,0.849900179,0.882794689,0.901820372,0.803876465,1.062259735,1.007705944,0.937629463,0.991944916,0.857367376,inhibition,1
PYURF,0.681658983,0.723114244,0.927003562,1.039847208,1.11116905,1.236337589,1.005322768,0.925464923,1.048238598,1.056508552,1.091727205,1.078520689,inhibition,1
QDPR,0.425176864,0.457049628,0.672219372,0.742969455,0.935317956,1.013210766,0.709779085,0.626805946,0.781824979,0.832149905,0.928393688,0.953139847,inhibition,1
QRFPR,0.466516358,0.587999326,0.928960849,1.021487972,1.060252053,1.0892373,0.733275126,0.762648768,1.031336195,1.188316453,1.127737325,1.114277243,inhibition,1
QRSL1,0.526726166,0.64835691,0.85558565,0.945933965,0.958248386,0.983764917,0.723969926,0.82261914,0.853800927,0.831564596,0.877701762,1.038544371,inhibition,1
QSER1,0.582565551,0.759011117,0.861804029,0.949206231,1.015633081,1.072744969,0.795323447,0.872328924,0.882065272,0.804377656,0.88234875,1.055236113,inhibition,1
QSOX2,0.661805067,0.692797187,0.806259052,0.837036876,0.980768667,1.015886513,1.046074827,0.937097984,0.924276995,1.023996305,1.061345529,1.160039485,inhibition,1
QTRT2,0.659555199,0.701433181,0.782515672,0.938676601,0.973770466,0.989676952,0.863029178,0.891835107,0.892157916,0.961002819,0.882057358,0.952086258,inhibition,1
R3HDM1,0.567525673,0.818158872,0.879455302,0.940369959,1.004243012,1.027089162,0.753493078,0.939341211,0.891090394,0.846449395,0.886325105,1.005111729,inhibition,1
RAB35,0.656396397,0.74257306,0.828457497,0.862662769,0.989597201,1.049709372,0.733152557,0.828449817,0.925309508,0.970432763,1.018957565,0.996520857,inhibition,1
RAB5C,0.670119287,0.701493565,0.783976917,0.977556029,1.026401957,1.038614082,0.781165391,0.750098268,0.903629689,0.885208765,0.969243082,0.958215592,inhibition,1
RAB8A,0.59723032,0.63293965,0.803868182,0.961528881,1.017539313,1.037538816,0.713578472,0.716490527,0.903885528,0.926921349,0.955752549,0.998326757,inhibition,1
RABEP1,0.62027284,0.682543388,0.761420977,0.797611301,0.927604004,0.98497578,0.821594264,0.876884699,0.785531194,0.771983541,0.887695004,0.93805906,inhibition,1
RABEPK,0.473016075,0.582540247,0.734783951,0.846564186,0.898788406,0.992222691,0.856336478,0.866405988,0.848930481,0.884463479,0.903609914,0.877541193,inhibition,1
RABGGTB,0.43462958,0.478162532,0.592073043,0.709233593,0.802954704,1.028400888,0.649430221,0.600325563,0.63615533,0.735132349,0.801021897,1.052019018,inhibition,1
RABL3,0.641800217,0.858093349,0.868092724,0.899027881,0.957266024,1.142102384,0.825863657,0.819677478,0.867501768,1.030963418,0.830694861,1.032259947,inhibition,1
RACGAP1,0.401035501,0.824620651,0.895790074,0.91571394,0.933883476,0.962389106,0.514111935,0.911817386,0.937465511,0.912537925,0.822854529,0.972185651,inhibition,1
RAD1,0.581056524,0.643897886,0.812628797,0.937099725,1.030619673,1.079867128,0.824858174,0.727392374,0.846439506,0.830431429,1.102721568,1.020215321,inhibition,1
RAD18,0.397240457,0.58498272,0.832599644,0.966630054,0.989798668,1.051830139,0.583363115,0.613565641,0.87760839,0.924985446,0.980392165,1.019282028,inhibition,1
RAD23B,0.503777042,0.626389534,0.748709726,0.90390377,0.976637123,1.007740195,0.722056493,0.821639906,0.785358768,0.73604363,0.988213098,0.878184758,inhibition,1
RAD51,0.264253516,0.478411242,0.773842991,0.944203968,0.948890756,0.96550121,0.464321721,0.547242758,0.788783888,0.999665486,0.923769883,0.820864957,inhibition,1
RAD51AP1,0.253890429,0.520612371,0.920774596,0.92373011,0.985337803,1.026728453,0.482841192,0.600264661,0.85058965,0.822517809,1.07263677,0.934637396,inhibition,1
RAD51C,0.334648176,0.698160856,0.767577916,0.856503439,0.890089516,0.93569,0.714749339,0.824735962,0.859301022,0.851605531,0.89768458,0.970357556,inhibition,1
RAD51D,0.619190033,0.764965631,0.845652456,0.951105066,0.976847243,1.141577447,0.831756047,0.859146143,1.002834694,0.949902012,0.925327135,1.094913452,inhibition,1
RAE1,0.643150852,0.701118752,0.829050645,0.932762223,0.983770892,0.991511159,0.784848163,0.768576396,0.900950189,1.003775313,1.040976329,1.01118945,inhibition,1
RALGAPA2,0.648431206,0.663569066,0.665795147,0.716690538,0.908772877,1.095539699,0.696110708,0.796182764,1.147772056,1.059815987,0.917259345,1.00278997,inhibition,1
RAN,0.525156178,0.630489136,0.767686078,0.872677942,0.99745376,1.01564667,0.712194955,0.802379264,0.819482533,0.840599081,0.961894969,0.94159231,inhibition,1
RANBP1,0.378773653,0.482020877,0.779257342,0.934556579,1.054769637,1.097147036,0.65032602,0.649389069,0.851102959,1.000814858,1.029916655,1.064283556,inhibition,1
RANBP3,0.634030746,0.767006702,0.83734672,0.967980787,0.970322242,1.001223758,0.707030526,0.888556709,0.99057469,1.035401854,1.083355949,0.951996853,inhibition,1
RANGAP1,0.61149338,0.868795485,0.961371871,0.981247304,0.985301708,0.999472891,0.723880871,0.888165949,1.121116405,1.011489936,0.963511883,1.12081631,inhibition,1
RANGRF,0.541334301,0.627508044,0.820367955,0.867943015,0.87779602,0.954926708,0.81254362,0.9155528,0.98169563,1.034783017,0.986199816,0.945278404,inhibition,1
RAPGEF6,0.525155621,0.606099925,0.832423073,0.880493799,1.005210569,1.091417078,0.743746657,0.821628168,0.793921726,0.787125397,0.914036791,1.215232358,inhibition,1
RARS,0.635728411,0.666631597,0.752351241,0.944553349,0.950358728,1.002705314,0.755170337,0.848999733,0.80507922,0.934794375,0.844507974,1.007000013,inhibition,1
RASA3,0.609710247,0.670549024,0.767150312,0.892159876,0.922500413,1.03077651,0.81665828,0.854294979,0.958882091,1.390070114,0.911579166,0.981937628,inhibition,1
RAVER2,0.550795962,0.559283344,0.868700082,0.87888553,0.942471653,0.951376804,0.76735864,0.734226945,0.847495096,0.877308212,0.900861284,0.964119502,inhibition,1
RB1,0.660955037,0.817927554,0.872647786,0.933581585,0.994116608,1.024228601,0.856943308,0.926477432,0.861364762,0.73449232,0.819711236,0.97201215,inhibition,1
RBBP7,0.651004413,0.730152157,0.92232058,0.990415825,0.999644077,1.002821964,0.707820644,0.715723109,0.889255281,1.017618886,1.070272177,0.959235425,inhibition,1
RBBP8,0.386024968,0.537575834,0.756606619,0.824775772,1.146377322,1.150190675,0.756278796,0.856771794,0.848113489,0.789722617,1.103509387,1.058747697,inhibition,1
RBL1,0.474038043,0.71391357,0.948226047,0.973276,1.020585035,1.06704201,0.930042754,0.79223272,0.865168042,0.999042299,0.982005631,1.089530224,inhibition,1
RBM12,0.404180393,0.532035797,0.570849682,0.799853844,0.933368379,1.009258165,0.459908739,0.527802093,0.642458484,0.723603996,0.839189502,1.03635154,inhibition,1
RBM14,0.558072231,0.715748677,0.844241339,0.914611822,0.916813762,1.00316108,0.601140711,0.795491753,0.944278652,0.98585566,0.9810664,1.069066944,inhibition,1
RBM17,0.612051128,0.635698691,0.80919371,0.98555894,1.006315667,1.049415572,0.77512351,0.714348487,0.83814306,0.970184051,1.022816415,1.023006346,inhibition,1
RBM26,0.638594091,0.778853283,0.833358694,0.86434464,0.95187399,1.036844985,0.911465017,0.870834816,0.830803495,0.828881718,0.916145788,1.125209986,inhibition,1
RBM28,0.407715871,0.579720114,0.723477032,0.781786751,0.91021387,1.026005649,0.678655039,0.711493429,0.76272474,0.739511877,0.876820623,1.052962445,inhibition,1
RBM38,0.60351692,0.609212303,0.662607385,0.83620785,0.953812799,0.960062772,0.677743907,0.976998749,0.759591141,0.965091873,0.969163947,0.928207054,inhibition,1
RBMX2,0.616990459,0.72176593,0.859180364,0.869840226,0.874403687,0.925295263,0.76105563,0.754798819,0.846185629,0.88011162,0.936924114,0.882105631,inhibition,1
RBMXL1,0.520134104,0.561020589,0.599408602,0.675463547,0.913464492,0.965867323,0.65437098,0.659628129,0.953557734,0.67042487,0.880109836,1.04290024,inhibition,1
RCC1,0.271927824,0.364350216,0.613079392,0.817715495,0.987105931,1.006819709,0.505451467,0.52614692,0.707268812,0.845765607,0.996200967,1.066212258,inhibition,1
RCC1L,0.551282405,0.572653846,0.7461635,0.878030637,0.890871201,0.948763646,0.694550345,0.676785424,0.834402233,0.945498231,0.948294013,0.94298197,inhibition,1
RCL1,0.472737532,0.522803983,0.727695429,0.735672548,0.918983722,0.934885096,0.688470654,0.712204536,0.723142713,0.714726394,0.978005883,0.937213778,inhibition,1
RDH10,0.55814087,0.688459533,0.819146815,0.940529391,0.949592593,0.955995284,0.852548535,0.808201018,0.794066744,0.816129006,0.866836625,1.035025006,inhibition,1
RDH13,0.541791847,0.611878094,0.737572195,0.746553182,1.052833686,1.095859414,1.071946858,0.911178482,0.889754504,0.863270463,1.115931103,1.120825678,inhibition,1
REPIN1,0.531056146,0.601707546,0.751589117,0.763917912,0.952477329,1.009273801,0.895886024,1.129132691,0.942414184,1.058898004,1.000435084,1.100658915,inhibition,1
